ad_id,ad_name,campaign_name,creative_id,format,content_type,category,concept,creator_name,preview,first_date,last_date,active_days
120249652815090167,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!ongoing_c6!qing_c7!product_c8!doesaienglishlearningwork_2humantutor_scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/243xPIucCHNgDeT,2026-08-09,2026-08-09,1
120249918254160167,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!promo_c6!qing_c7!testimonial.ba.hook_c8!2026nyr-v2-putoffforyears_c9!scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/1VPibuoOAAKS9HU,2026-08-20,2026-08-24,5
120249859615790167,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!promo_c6!qing_c7!testimonial.ba.hook_c8!2026nyr-v2-putoffforyears_c9!scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/27kynXYEV5UaAm4,2026-08-17,2026-09-15,18
120248612089090167,c1!ugc_c2!video_c3!ugc_c4!valueprop_c5!ongoing_c6!swm-jenny_c7!scenario_c8!salarynegotiation_scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/23koAbqU16A2EJr,2026-07-03,2026-08-09,22
120250211380190167,c1!ugc_c2!video_c3!whitelist_c4!painpoint _c5!ongoing_c6!mip-saraworld_c7!aboardlife.remoworker_c8!ai-conversion-self-discipline_c9!app-scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/2kV0JaQBRjJWpar,2026-09-06,2026-09-15,10
120250211394320167,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-amychou_c7!oneshot.appscreen_c8!en-esp-restaurant_c9!app-scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/27NypdVdc7EJecR,2026-09-06,2026-09-10,5
120247887774070167,c1!ugc_c2!video_c3!whitelist_c4!testimonial_c5!ongoing_c6!swm-tsai_c7!testimonial_c8!2-weeks-testmonial_scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/1UFGoUGrwTjYxHn,2026-06-24,2026-07-04,11
120248715194060167,c1!video_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!credibility_c8!connor-keyskillsintheaiera-2cut_scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/1UBfbnP0XYEUvXj,2026-07-06,2026-07-08,3
120249784194200167,c1!video_c2!video_c3!influencer_c4!productdemo_c5!promo_c6!dachien_c7!26q3campaign_c8!police-conversation_c9!app_scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/293s820bj4jbQ6Y,2026-08-14,2026-09-10,19
120249784181830167,c1!video_c2!video_c3!influencer_c4!productdemo_c5!promo_c6!harryspeaks_c7!26q3campaign_c8!og-video_c9!app_scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/2dodaHCsXLIK0oJ,2026-08-14,2026-08-20,7
120249701534270167,c1!video_c2!video_c3!influencer_c4!productdemo_c5!promo_c6!illyandlean_c7!relaunch_c8!speak-with-me,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/2RTRHkRqiWzrdmi,2026-08-10,2026-09-13,17
120249784171630167,c1!video_c2!video_c3!influencer_c4!productdemo_c5!promo_c6!morning.jason_c7!26q3campaign_c8!og-video_c9!app_scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/237CZjgd0WbfnIL,2026-08-14,2026-08-20,7
120246363710920167,c1:m19_c2:video_c3:motion_c4:testimonial_c5:ongoing_c6:na_c7:motiontestimonial_c8:jpwinning-textandwave,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,m19,video,motion,testimonial,motiontestimonial,na,https://fb.me/20UAxJuNMsUhqvw,2026-06-03,2026-06-07,5
120246363710880167,c1:na_c2:video_c3:influencer_c4:valueprop_c5:ongoing_c6:harryspeaks__c7:speak_company_c8:0601,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,na,video,influencer,valueprop,speak_company,harryspeaks_,https://fb.me/2lqal4Jq8AG7fkz,2026-06-03,2026-07-03,23
120246363710740167,c1:rw_s14cb_notesscreenshot_humor_zh-en_1x1_tw_humor_effective_03/10/2025_c2:rw_c3:s14cb_c4:notesscreenshot_humor_c5:zh-en_c6:1x1_c7:tw_c8:humor_c9:effective_c10:45610_c11:visual-background_c12:not-applicable_c13:not-applicable_c14:not-applicable_c15:not-applicable_c16:not-applicable_c17:not-applicable_c18:not-applicable_c19:static_c20:notapplicable_c21:not-applicable,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,rw_s14cb_notesscreenshot_humor_zh-en_1x1_tw_humor_effective_03/10/2025,rw,s14cb,notesscreenshot_humor,tw,1x1,https://fb.me/1TqXeAqbHkB3XAt,2026-06-03,2026-06-07,5
120246363711050167,c1:s30_c2:image_c3:generic_c4:valueprop_c5:ongoing_c6:na_c7:26campaigniteration_c8:confidience86p-1080x1080,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,s30,image,generic,valueprop,26campaigniteration,na,https://fb.me/1VnM02G0Mh5Tc94,2026-06-03,2026-08-06,8
120246363711040167,c1:s44_c2:image_c3:generic_c4:testimonial_c5:ongoing_c6:na_c7:threadspost_c8:mediumcontent-1080x1080_winner,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,s44,image,generic,testimonial,threadspost,na,https://fb.me/1SaOo1whFnUdMCQ,2026-06-03,2026-07-20,40
120246363710970167,c1:ugc15_c2:video_c3:ugc_c4:problemsolution_c5:ongoing_c6:jenna_c7:howtoimprove_c8:winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,ugc15,video,ugc,problemsolution,howtoimprove,jenna,https://fb.me/yuhg3m4rTiAtGXb,2026-06-03,2026-06-07,5
120246363710980167,c1:ugc18_c2:video_c3:ugc_c4:problemsolution_c5:ongoing_c6:hua_c7:dailyenlearning_c8:na,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,ugc18,video,ugc,problemsolution,dailyenlearning,hua,https://fb.me/25y7ugmVYSXfNaj,2026-06-03,2026-06-18,8
120246363710990167,c1:ugc44_c2:video_c3:ugc_c4:testimonial_c5:ongoing_c6:camel_c7:outcome_c8:ba2026_monthlyprogress,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,ugc44,video,ugc,testimonial,outcome,camel,https://fb.me/1UKp1DqQLdOEoQ8,2026-06-03,2026-09-06,49
120246363710910167,c1:ugc6_c2:video_c3:ugc_c4:problemsolution_c5:ongoing_c6:qing_c7:englishintrovert_c8:na,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,ugc6,video,ugc,problemsolution,englishintrovert,qing,https://fb.me/2hpo4eRbUfeifYS,2026-06-03,2026-06-07,5
120249019731940167,c1:video_c2:video_c3:influencer_c4:productdemo_c5:promo_c6:atiendai_c7:valueprop_c8:speak-with-me-conv_scaling,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,video,video,influencer,productdemo,valueprop,atiendai,https://fb.me/1VGumACShLMuOOA,2026-07-16,2026-08-14,30
120246363710870167,c1_ugc_c2_video_c3_ugc_c4_problemsolution_c5_ongoing_c6_ai-gen_c7_painpoint_c8_thefixforenglishbrainfreeze-1direct -winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,,,,,,,https://fb.me/1Q7bFy0LKski9sI,2026-06-03,2026-06-24,14
120249017523680167,c1!motion_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!outcome_c8!3750sentences-1080x1920_winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/2gXHApcd7pMOdGm,2026-07-17,2026-07-29,11
120249069900960167,c1!motion_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!outcome_c8!3750sentences_winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/2lRv8jA41rhfWwv,2026-07-19,2026-07-26,6
120246191491930167,c1!na_c2!image_c3!influencer_c4!valueprop_c5!ongoing_c6!charliecareer_c7!valueprop_c8!foreign-company-scenarios-winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/2ewUE3jppIlwMiz,2026-06-01,2026-06-10,10
120245841850380167,c1!na_c2!image_c3!influencer_c4!valueprop_c5!ongoing_c6!charliecareer_c7!valueprop_c8!foreign-company-scenarios-winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/qwUqAUlwXKOjEpS,2026-06-01,2026-06-03,3
120249114098820167,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!atiendai_c7!product_c8!og-video_winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/2lciXkgIh4tAcmo,2026-07-21,2026-07-23,3
120248718076390167,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!bigeartv_c7!product_c8!og-video_winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/2D2ynYBubXFevqe,2026-07-06,2026-08-02,28
120247888457690167,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!chuchushoetw_c7!valueprop_c8!og-video_retest_winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/21QwLhdLROgQFL9,2026-06-24,2026-07-16,23
120248790253970167,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!eaglish.fam_c7!product_c8!og-video_c9!app-cpr,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/1ZKneEgYk7YtubJ,2026-07-08,2026-09-15,37
120247333574270167,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!havefunytchannel_c7!speakmethod_c8!vschatgpt-short_winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/21APpewpsrw2sYR,2026-06-16,2026-07-21,36
120245842589820167,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!howhowhasfriends_c7!valueprop_c8!comic-con-short-winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/2AeJmFYROwTdtwA,2026-06-01,2026-06-01,1
120245842877290167,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!howhowhasfriends_c7!valueprop_c8!speak-system-introvert-winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/1VI1WytnoMKenYU,2026-06-01,2026-06-01,1
120245092958860167,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!techervincent_c7!valueprop_c8!og-video,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/26i9yzqRhErwPK9,2026-06-01,2026-07-29,59
120249642037430167,c1!na_c2!video_c3!influencer_c4!speakmethod_c5!ongoing_c6!thedodomen_c7!frame-learning_c8!keep-learning_winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/2h9oaG7Nm6B8MJu,2026-08-08,2026-08-10,3
120242510079090167,c1!s45_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!aspiration_c8!57200sentences-offer,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/23XPpjrs7k03kug,2026-09-15,2026-09-15,1
120242508326330167,c1!s45_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!aspiration_c8!57200sentences-travel,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/2i2DbnoOLUKj4q5,2026-06-01,2026-06-15,14
120242508965130167,c1!s45_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!aspiration_c8!englishinterview,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/23MXMhXtuz04RX4,2026-06-01,2026-06-15,15
120246913787420167,c1!static_c2!image_c3!generic_c4!testimonial_c5!ongoing_c6!na_c7!testimonial_c8!threadspost-career-aitutor-1200x628_winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/264cQlhK5To9TUT,2026-06-10,2026-09-15,96
120249105317450167,c1!ugc_c2!image_c3!whitelist_c4!valueprop_c5!ongoing_c6!mip-alicechenlife_c7!ba.lifestyle.testscore_c8!9-year-in-us_winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/2c497N9KhscwXuR,2026-07-20,2026-07-23,4
120249135201100167,c1!ugc_c2!image_c3!whitelist_c4!valueprop_c5!ongoing_c6!mip-alicechenlife_c7!ba.lifestyle.testscore_c8!9-year-in-us_winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/1WfGagdy70BaQQj,2026-07-21,2026-07-26,6
120250094596930167,c1!ugc_c2!video_c3!ugc_c4!painpoint _c5!ongoing_c6!mip-chenchensiss_c7!vlog.walking.allenglish_c8!taiwanese-good-at-english-yesandno_c9!app-cpr,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/27inVepEKDqT2lf,2026-09-01,2026-09-15,15
120247889143360167,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!ai-gen_c7!outcome_c8!workplace-colleaguecompliment_2practice_winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/1UXRdVTGqx1xuw8,2026-06-24,2026-08-04,42
120246981244000167,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!hua_c7!usertestimonials_c8!2026resolutionenglish5m_1full_winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/1VPeSTSU40GX7WO,2026-06-11,2026-09-15,73
120246912412500167,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!hua_c7!usertestimonials_c8!2026resolutionenglish5m_3invest_winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/yut6ENM61PZrtcH,2026-06-10,2026-06-15,6
120250211406300167,c1!ugc_c2!video_c3!ugc_c4!senario_c5!promo_c6!jenny_c7!hook.realscene.fulleng_c8!interviewsalarynegotiation-v2-cut_c9!app-cpr,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/1WGu3Q2LIKuLLwU,2026-09-06,2026-09-10,5
120249641997610167,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!ongoing_c6!qing_c7!product_c8!doesaienglishlearningwork_2humantutor_winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/1SEwA7Oct44dDYw,2026-08-08,2026-08-18,11
120249917976060167,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!promo_c6!qing_c7!testimonial.ba.hook_c8!2026nyr-v2-putoffforyears_c9!cpr,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/26IFsrXldTuU7N2,2026-08-20,2026-09-15,27
120248489704700167,c1!ugc_c2!video_c3!ugc_c4!valueprop_c5!ongoing_c6!swm-jenny_c7!scenario_c8!salarynegotiation_winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/2We6YAzeEx6fGGd,2026-06-30,2026-07-07,8
120248526868210167,c1!ugc_c2!video_c3!ugc_c4!valueprop_c5!ongoing_c6!swm-jenny_c7!scenario_c8!salarynegotiation_winning_ccp-control,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/21ZtHv04EQb34il,2026-07-01,2026-07-04,4
120250258111880167,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-christines_talk_c7!oneshot.lifestyle_c8!english-environment_c9!app-cpr,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/1Vtez14smQm0u4F,2026-09-13,2026-09-15,3
120249248763350167,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-happygang5215_c7!openquestion_c8!learn-with-child_winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/2yrtUrimqZhG6GH,2026-07-26,2026-07-27,2
120249190061250167,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-happygang5215_c7!openquestion_c8!learn-with-child_winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/298nGnL31Hl88Ym,2026-07-23,2026-07-27,5
120249089547390167,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-kellyyangdes_c7!patterninterrupt_c8!pineapple-cutting_winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/1VzihDwpLSNsz8C,2026-07-20,2026-07-23,4
120250211390460167,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-yclife_c7!vlog.parent_c8!learn-with-kid_c9!app-cpr,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/27mHszUm2cAO6cL,2026-09-06,2026-09-15,8
120250211383450167,c1!ugc_c2!video_c3!whitelist_c4!speakmethod_c5!ongoing_c6!mip-cocoinfinland_c7!vlog_c8!international-relationship_c9!app-cpr,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/2npDusVfZ95wgIV,2026-09-06,2026-09-15,10
120246913718270167,c1!video_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!credibility _c8!andrew-founded-1920x1080_winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/25udxNC4lTkszdv,2026-06-10,2026-09-07,8
120248686842540167,c1!video_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!credibility_c8!connor-keyskillsintheaiera-2cut_winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/1VdswYH5hAm0Xkg,2026-07-06,2026-07-19,14
120250112779340167,c1!video_c2!video_c3!influencer_c4!productdemo_c5!promo_c6!harryspeaks_c7!26q3campaign_c8!og-video_c9!app_cpr,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/2eiAbPpcaUzWrLr,2026-09-01,2026-09-07,7
120249918296230167,c1!video_c2!video_c3!influencer_c4!productdemo_c5!promo_c6!morning.jason_c7!26q3campaign_c8!og-video_c9!app-cpr,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/23FLIeXo9utal2m,2026-08-20,2026-09-15,19
120240275100650167,c1:m19_c2:video_c3:motion_c4:testimonial_c5:ongoing_c6:na_c7:motiontestimonial_c8:jpwinning-textandwave,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,m19,video,motion,testimonial,motiontestimonial,na,https://fb.me/23gl6lpo3Wpcp4y,2026-06-01,2026-06-10,10
120246191491940167,c1:na_c2:image_c3:influencer_c4:valueprop_c5:ongoing_c6:tantooyu_c7:valueprop_c8:og-post-keep-speaking-winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,na,image,influencer,valueprop,valueprop,tantooyu,https://fb.me/29p8RjPXM2k4JbN,2026-06-01,2026-06-21,20
120245149598320167,c1:na_c2:image_c3:influencer_c4:valueprop_c5:ongoing_c6:tantooyu_c7:valueprop_c8:og-post-keep-speaking-winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,na,image,influencer,valueprop,valueprop,tantooyu,https://fb.me/25EVwxvkDHb4Erw,2026-06-01,2026-06-02,2
120242147246810167,c1:na_c2:video_c3:influencer_c4:productdemo_c5:ongoing_c6:morning.jason_c7:influencer_c8:original-reels,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,na,video,influencer,productdemo,influencer,morning.jason,https://fb.me/yk2ZWYHmiuAZEQf,2026-06-01,2026-06-29,29
120246191401160167,c1:na_c2:video_c3:influencer_c4:valueprop_c5:ongoing_c6:harryspeaks__c7:speak_company_c8:0601,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,na,video,influencer,valueprop,speak_company,harryspeaks_,https://fb.me/1RIw55UEONdzOOb,2026-06-01,2026-09-15,34
120236574936400167,c1:na_c2:video_c3:influencer_c4:valueprop_c5:ongoing_c6:harryspeaks__c7:speak_company_c8:1208,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,na,video,influencer,valueprop,speak_company,harryspeaks_,https://fb.me/1UiCv1F8nQCzjiJ,2026-06-01,2026-06-29,29
120243701212520167,c1:ugc6_c2:video_c3:ugc_c4:problemsolution_c5:ongoing_c6:qing_c7:englishintrovert_c8:na,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,ugc6,video,ugc,problemsolution,englishintrovert,qing,https://fb.me/2jNy9MWKbRuBXn7,2026-06-01,2026-06-24,24
120245417330630167,c1:video_c2:video_c3:influencer_c4:productdemo_c5:promo_c6:atiendai_c7:valueprop_c8:speak-with-me-conv-winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,video,video,influencer,productdemo,valueprop,atiendai,https://fb.me/21U81lB1eXh7pFF,2026-06-01,2026-06-07,7
120249089633250167,c1:video_c2:video_c3:influencer_c4:productdemo_c5:promo_c6:atiendai_c7:valueprop_c8:speak-with-me-conv_winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,video,video,influencer,productdemo,valueprop,atiendai,https://fb.me/2jB38hIH0Sz1ODr,2026-07-20,2026-07-23,4
120245417330650167,c1:video_c2:video_c3:influencer_c4:productdemo_c5:promo_c6:illyandlean_c7:valueprop_c8:speak-with-me-conv-winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,video,video,influencer,productdemo,valueprop,illyandlean,https://fb.me/2p5LZSnpadCeZur,2026-06-01,2026-06-07,7
120245417330640167,c1:video_c2:video_c3:influencer_c4:productdemo_c5:promo_c6:shasha77_c7:valueprop_c8:speak-with-me-conv-winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,video,video,influencer,productdemo,valueprop,shasha77,https://fb.me/xL2TdxKOCHm4f4y,2026-06-01,2026-06-07,7
120246191491950167,c1_ugc_c2_video_c3_ugc_c4_problemsolution_c5_ongoing_c6_ai-gen_c7_painpoint_c8_thefixforenglishbrainfreeze-1direct -winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/1SdQKnhI2rPJPCd,2026-06-01,2026-09-15,82
120245149824260167,c1_ugc_c2_video_c3_ugc_c4_problemsolution_c5_ongoing_c6_ai-gen_c7_painpoint_c8_thefixforenglishbrainfreeze-1direct -winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/1Vf5QKp6hQkkmB3,2026-06-01,2026-06-03,3
120239549733890167,rw_s22a2_singletestimonial_pm_zh-en_1x1_tw_testimonial_effective,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,,,,,,,https://fb.me/1WylALDUgthNfOb,2026-09-15,2026-09-15,1
120246694233510167,c1!na_c2!image_c3!influencer_c4!valueprop_c5!ongoing_c6!charliecareer_c7!valueprop_c8!foreign-company-scenarios-winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,,,,,,,https://fb.me/1VrKRf3cOldgKTz,2026-06-07,2026-06-10,4
120246694266050167,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!techervincent_c7!valueprop_c8!og-video,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,,,,,,,https://fb.me/22brPtGrIF2BzAc,2026-06-07,2026-06-14,8
120246694233580167,c1:m19_c2:video_c3:motion_c4:testimonial_c5:ongoing_c6:na_c7:motiontestimonial_c8:jpwinning-textandwave,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,m19,video,motion,testimonial,motiontestimonial,na,https://fb.me/2aXYn1RJ9TEnWt6,2026-06-08,2026-06-10,3
120246694232680167,c1:na_c2:image_c3:influencer_c4:valueprop_c5:ongoing_c6:tantooyu_c7:valueprop_c8:og-post-keep-speaking-winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,na,image,influencer,valueprop,valueprop,tantooyu,https://fb.me/1UuY3BEuRQ8xtne,2026-06-08,2026-06-09,2
120246694266000167,c1:na_c2:video_c3:influencer_c4:productdemo_c5:ongoing_c6:morning.jason_c7:influencer_c8:original-reels,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,na,video,influencer,productdemo,influencer,morning.jason,https://fb.me/1VeC6pE2PZBjLqd,2026-06-07,2026-06-14,8
120246694233300167,c1:na_c2:video_c3:influencer_c4:valueprop_c5:ongoing_c6:harryspeaks__c7:speak_company_c8:0601,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,na,video,influencer,valueprop,speak_company,harryspeaks_,https://fb.me/36BQ1Aw42wg8eQV,2026-06-07,2026-06-10,4
120246694232840167,c1:ugc44_c2:video_c3:ugc_c4:testimonial_c5:ongoing_c6:camel_c7:outcome_c8:ba2026_monthlyprogress,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,ugc44,video,ugc,testimonial,outcome,camel,https://fb.me/1Vc2gwJ7dBDauHf,2026-06-08,2026-06-11,4
120246694233280167,c1:ugc6_c2:video_c3:ugc_c4:problemsolution_c5:ongoing_c6:qing_c7:englishintrovert_c8:winner,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,ugc6,video,ugc,problemsolution,englishintrovert,qing,https://fb.me/2abVnaL7ju8ffwy,2026-06-07,2026-06-11,5
120246694233530167,c1_ugc_c2_video_c3_ugc_c4_problemsolution_c5_ongoing_c6_ai-gen_c7_painpoint_c8_thefixforenglishbrainfreeze-1direct -winning,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,,,,,,,https://fb.me/26lFtQcbM1azAmy,2026-06-07,2026-06-14,8
