ad_id,spend,impressions,clicks,installs,trials,adj_trials,init_purch,trial_converts,campaign_name,ad_name,format,category,concept,creator_name,first_date,last_date,active_days,bucket,clean_name,c1,ipm,tpi,cpft,ctr,meta_paid_obs,ssot_trials,ssot_paid,ssot_ltv,af_installs,af_trials,af_trials_annual_reg,af_trials_annual_plus,af_trials_monthly,sp,phase,p1_point,p2_point
120236574936400167,6669.08,1120303,19928,435,108,187.08,26,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1:na_c2:video_c3:influencer_c4:valueprop_c5:ongoing_c6:harryspeaks__c7:speak_company_c8:1208,video,valueprop,speak_company,harryspeaks_,2026-06-01,2026-06-29,29.0,Winning,influencer – harryspeaks,na_c2,0.3882878114224455,0.09640249111177958,61.75074074074074,0.01778804484144022,26.0,136.0,54.93,5674.8,931.0,203.0,161.0,26.0,2.0,2.901313465718351,Phase 1 Winner,True,False
120239549733890167,0.56,142,9,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,rw_s22a2_singletestimonial_pm_zh-en_1x1_tw_testimonial_effective,,,,,2026-09-15,2026-09-15,1.0,Winning,rw_s22a2_singletestimonial_pm_zh-en_1x1_tw_testimonial_effective,Untagged,0.0,0.0,,0.06338028169014084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2607500852918331,Pause,False,False
120240275100650167,34.78,11197,122,2,0,0.0,1,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1:m19_c2:video_c3:motion_c4:testimonial_c5:ongoing_c6:na_c7:motiontestimonial_c8:jpwinning-textandwave,video,testimonial,motiontestimonial,na,2026-06-01,2026-06-10,10.0,Winning,motion – na – motiontestimonial,m19_c2,0.17861927301955882,0.0,,0.010895775654193087,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.5395101592117078,Pause,False,False
120242147246810167,7077.57,1099687,17325,588,150,251.87,43,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1:na_c2:video_c3:influencer_c4:productdemo_c5:ongoing_c6:morning.jason_c7:influencer_c8:original-reels,video,productdemo,influencer,morning.jason,2026-06-01,2026-06-29,29.0,Winning,influencer – morning.jason – influencer,na_c2,0.5346976003171812,0.1364024490605054,47.1838,0.015754482866488374,43.0,193.0,77.44,7998.9,1088.0,300.0,235.0,42.0,13.0,3.21543921868891,Phase 2 Winner,True,True
120242508326330167,50.14,17935,566,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!s45_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!aspiration_c8!57200sentences-travel,,,,,2026-06-01,2026-06-15,14.0,Winning,generic – na – aspiration,s45_c2,0.0,0.0,,0.03155840535266239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5869485475935936,Mid-Tier,False,False
120242508965130167,71.46000000000001,20016,772,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!s45_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!aspiration_c8!englishinterview,,,,,2026-06-01,2026-06-15,15.0,Winning,generic – na – aspiration,s45_c2,0.0,0.0,,0.0385691446842526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7940716612390795,Mid-Tier,False,False
120242510079090167,1.06,204,0,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!s45_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!aspiration_c8!57200sentences-offer,,,,,2026-09-15,2026-09-15,1.0,Winning,generic – na – aspiration,s45_c2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pause,False,False
120243701212520167,1104.0,182777,2040,48,11,19.71,6,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1:ugc6_c2:video_c3:ugc_c4:problemsolution_c5:ongoing_c6:qing_c7:englishintrovert_c8:na,video,problemsolution,englishintrovert,qing,2026-06-01,2026-06-24,24.0,Winning,ugc – qing – englishintrovert,ugc6_c2,0.2626150992739787,0.06018262691695345,100.36363636363636,0.011161141719144094,6.0,13.0,5.24,541.7,122.0,24.0,15.0,4.0,2.0,2.857018194387356,Phase 1 Winner,True,False
120245092958860167,13556.09,2147984,33912,698,256,426.15000000000003,52,10.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!techervincent_c7!valueprop_c8!og-video,,,,,2026-06-01,2026-07-29,59.0,Winning,influencer – techervincent – valueprop,na_c2,0.32495586559303985,0.11918152090518365,52.9534765625,0.015787827097408547,62.0,258.0,102.26,10466.8,1522.0,428.0,328.0,72.0,14.0,3.1488272807015703,Phase 2 Winner,True,True
120245149598320167,0.31,97,4,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1:na_c2:image_c3:influencer_c4:valueprop_c5:ongoing_c6:tantooyu_c7:valueprop_c8:og-post-keep-speaking-winning,image,valueprop,valueprop,tantooyu,2026-06-01,2026-06-02,2.0,Winning,influencer – tantooyu – valueprop,na_c2,0.0,0.0,,0.041237113402061855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.811794400810634,Pause,False,False
120245149824260167,6.94,2085,18,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1_ugc_c2_video_c3_ugc_c4_problemsolution_c5_ongoing_c6_ai-gen_c7_painpoint_c8_thefixforenglishbrainfreeze-1direct -winning,,,,,2026-06-01,2026-06-03,3.0,Winning,c1_ugc_c2_video_c3_ugc_c4_problemsolution_c5_ongoing_c6_ai-gen_c7_painpoint_c8_t,Untagged,0.0,0.0,,0.008633093525179856,0.0,3.0,1.17,120.4,4.0,4.0,2.0,2.0,0.0,1.043257922618918,Pause,False,False
120245417330630167,721.98,132574,4335,78,24,38.52,11,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1:video_c2:video_c3:influencer_c4:productdemo_c5:promo_c6:atiendai_c7:valueprop_c8:speak-with-me-conv-winning,video,productdemo,valueprop,atiendai,2026-06-01,2026-06-07,7.0,Winning,influencer – atiendai – valueprop,video_c2,0.588350656991567,0.1810309713820206,30.0825,0.03269871920587747,11.0,30.0,11.77,1216.0,178.0,46.0,34.0,6.0,4.0,5.027396748021617,Phase 2 Winner,True,True
120245417330640167,297.21,48971,1103,28,7,11.2,2,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1:video_c2:video_c3:influencer_c4:productdemo_c5:promo_c6:shasha77_c7:valueprop_c8:speak-with-me-conv-winning,video,productdemo,valueprop,shasha77,2026-06-01,2026-06-07,7.0,Winning,influencer – shasha77 – valueprop,video_c2,0.571766964121623,0.14294174103040574,42.458571428571425,0.02252353433664822,2.0,6.0,2.34,242.3,60.0,12.0,8.0,2.0,0.0,2.9414756286080985,Phase 1 Winner,True,False
120245417330650167,780.52,115455,1630,57,17,27.36,5,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1:video_c2:video_c3:influencer_c4:productdemo_c5:promo_c6:illyandlean_c7:valueprop_c8:speak-with-me-conv-winning,video,productdemo,valueprop,illyandlean,2026-06-01,2026-06-07,7.0,Winning,influencer – illyandlean – valueprop,video_c2,0.49369884370533973,0.14724351478931186,45.91294117647059,0.014118054653328136,5.0,21.0,8.24,851.3,124.0,41.0,21.0,12.0,6.0,3.2128065748792682,Phase 2 Winner,True,True
120245841850380167,29.479999999999997,7835,152,1,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!na_c2!image_c3!influencer_c4!valueprop_c5!ongoing_c6!charliecareer_c7!valueprop_c8!foreign-company-scenarios-winning,,,,,2026-06-01,2026-06-03,3.0,Winning,influencer –  – valueprop,na_c2,0.1276324186343331,0.0,,0.019400127632418634,0.0,2.0,0.77,79.9,10.0,4.0,2.0,0.0,0.0,1.5652337387594524,Mid-Tier,False,False
120245842589820167,0.76,345,1,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!howhowhasfriends_c7!valueprop_c8!comic-con-short-winning,,,,,2026-06-01,2026-06-01,1.0,Winning,influencer – howhowhasfriends – valueprop,na_c2,0.0,0.0,,0.002898550724637681,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2016371504917456,Pause,False,False
120245842877290167,2.9000000000000004,175,7,3,0,0.0,0,1.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!howhowhasfriends_c7!valueprop_c8!speak-system-introvert-winning,,,,,2026-06-01,2026-06-01,1.0,Winning,influencer – howhowhasfriends – valueprop,na_c2,17.142857142857142,0.0,,0.04,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.5621531201560752,Mid-Tier,False,False
120245867679760167,2.04,811,5,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!product_c8!maycourse-upgrade-1200x628,,,,,2026-06-01,2026-06-01,1.0,Testing,generic – na – product,static_c2,0.0,0.0,,0.006165228113440197,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.32221598570946003,Pause,False,False
120245867679860167,1.51,787,7,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!productdemo_c5!ongoing_c6!na_c7!product_c8!career-interview-14days-1080x1080,,,,,2026-06-01,2026-06-01,1.0,Testing,generic – na – product,static_c2,0.0,0.0,,0.008894536213468869,0.0,2.0,0.77,79.5,12.0,5.0,3.0,0.0,0.0,1.4286455602932324,Mid-Tier,False,False
120245867679870167,0.5399999999999999,313,0,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!product_c8!maycourse-newcourse-1080x1080,,,,,2026-06-01,2026-06-01,1.0,Testing,generic – na – product,static_c2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pause,False,False
120245867680560167,27.05,14573,91,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!outcome_c8!career-computex-timelimited-1080x1350,,,,,2026-06-01,2026-06-02,2.0,Testing,generic – na – outcome,static_c2,0.0,0.0,,0.006244424620874219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5521258120470547,Pause,False,False
120245867680580167,15.5,5874,50,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!productdemo_c5!ongoing_c6!na_c7!product_c8!career-interview-stilltime-1080x1080,,,,,2026-06-01,2026-06-02,2.0,Testing,generic – na – product,static_c2,0.0,0.0,,0.008512087163772558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6756066160714442,Pause,False,False
120245867682020167,1.4700000000000002,378,3,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!product_c8!maycourse-rookie-1200x628,,,,,2026-06-01,2026-06-01,1.0,Testing,generic – na – product,static_c2,0.0,0.0,,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6674140580564901,Pause,False,False
120245867682590167,30.48,16930,86,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!productdemo_c5!ongoing_c6!na_c7!product_c8!career-interview-blankmind-1200x628,,,,,2026-06-01,2026-06-02,2.0,Testing,generic – na – product,static_c2,0.0,0.0,,0.005079740106320142,0.0,1.0,0.38,39.8,8.0,2.0,2.0,0.0,0.0,0.48495423892567635,Pause,False,False
120245867684240167,0.8700000000000001,563,3,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!outcome_c8!career-computex-showeng-1200x628,,,,,2026-06-01,2026-06-01,1.0,Testing,generic – na – outcome,static_c2,0.0,0.0,,0.0053285968028419185,0.0,2.0,0.77,79.5,6.0,4.0,0.0,0.0,0.0,1.7524763478298762,Mid-Tier,False,False
120245867700400167,1.85,886,1,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!productdemo_c5!ongoing_c6!na_c7!product_c8!career-computex-1080x1080,,,,,2026-06-01,2026-06-01,1.0,Testing,generic – na – product,static_c2,0.0,0.0,,0.001128668171557562,0.0,1.0,0.38,39.8,4.0,2.0,2.0,0.0,0.0,0.1428816521614589,Pause,False,False
120245867702310167,26.14,14445,88,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!product_c8!maycourse-newcontent-1200x628,,,,,2026-06-01,2026-06-12,4.0,Testing,generic – na – product,static_c2,0.0,0.0,,0.006092073381793008,0.0,2.0,0.78,80.4,10.0,4.0,4.0,0.0,0.0,0.5257482049265054,Pause,False,False
120245867742990167,387.25,172710,1323,3,2,5.07,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!problemsolution_c5!ongoing_c6!na_c7!painpoint_c8!career-computex-blankmind-1200x628,,,,,2026-06-01,2026-06-02,2.0,Testing,generic – na – painpoint,static_c2,0.01737015806843842,0.01158010537895895,193.625,0.007660239708181344,0.0,6.0,2.32,240.2,28.0,12.0,10.0,2.0,0.0,1.9022560207351922,Mid-Tier,False,False
120245904196600167,3.16,1084,12,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!valueprop_c8!handwritingnote-career-1200x628,,,,,2026-06-01,2026-06-01,1.0,Testing,generic – na – valueprop,static_c2,0.0,0.0,,0.01107011070110701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7419913612530359,Pause,False,False
120245904237110167,67.53,24757,195,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1_ugc_c2_video_c3_ugc_c4_productdemo_c5_ongoing_c6_rhea_c7_speakmethod_c8_newyorktimeshook,,,,,2026-06-01,2026-06-02,2.0,Testing,c1_ugc_c2_video_c3_ugc_c4_productdemo_c5_ongoing_c6_rhea_c7_speakmethod_c8_newyo,Untagged,0.0,0.0,,0.007876560164801875,0.0,3.0,1.17,120.8,4.0,4.0,4.0,0.0,0.0,0.5411314924241456,Pause,False,False
120246000716790167,65.82000000000001,19591,583,3,0,0.0,0,0.0,tw_meta_standard-aem_ios_tw-en_pros_trial_ongoing_no-disc_scaling,c1:video_c2:video_c3:influencer_c4:productdemo_c5:promo_c6:shasha77_c7:valueprop_c8:speak-with-me-conv-scaling,video,productdemo,valueprop,shasha77,2026-06-01,2026-06-02,2.0,Scaling,influencer – shasha77 – valueprop,video_c2,0.15313153999285387,0.0,,0.029758562605277934,0.0,1.0,0.38,39.8,16.0,2.0,2.0,0.0,0.0,1.2066271679026033,Pause,False,False
120246000716800167,95.2,27933,546,9,0,0.0,0,0.0,tw_meta_standard-aem_ios_tw-en_pros_trial_ongoing_no-disc_scaling,c1:video_c2:video_c3:influencer_c4:productdemo_c5:promo_c6:atiendai_c7:valueprop_c8:speak-with-me-conv-scaling,video,productdemo,valueprop,atiendai,2026-06-01,2026-06-02,2.0,Scaling,influencer – atiendai – valueprop,video_c2,0.3221995489206315,0.0,,0.019546772634518313,0.0,2.0,0.77,79.5,24.0,2.0,2.0,0.0,0.0,1.3794091415199305,Pause,False,False
120246000716810167,15.190000000000001,3859,189,0,0,0.0,0,0.0,tw_meta_standard-aem_ios_tw-en_pros_trial_ongoing_no-disc_scaling,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!howhowhasfriends_c7!valueprop_c8!speak-system-introvert-scaling,,,,,2026-06-01,2026-06-01,1.0,Scaling,influencer – howhowhasfriends – valueprop,na_c2,0.0,0.0,,0.04897641876133713,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.7241669992430925,Pause,False,False
120246000716820167,1577.43,454753,5680,98,0,0.0,0,0.0,tw_meta_standard-aem_ios_tw-en_pros_trial_ongoing_no-disc_scaling,c1:ugc6_c2:video_c3:ugc_c4:problemsolution_c5:ongoing_c6:qing_c7:englishintrovert_c8:na-scaling,video,problemsolution,englishintrovert,qing,2026-06-01,2026-06-02,2.0,Scaling,ugc – qing – englishintrovert,ugc6_c2,0.21550160196854118,0.0,,0.01249029693042157,0.0,5.0,1.94,200.1,240.0,10.0,8.0,2.0,0.0,0.7327727312199508,Pause,False,False
120246000716910167,118.89,22937,336,8,0,0.0,0,0.0,tw_meta_standard-aem_ios_tw-en_pros_trial_ongoing_no-disc_scaling,c1:video_c2:video_c3:influencer_c4:productdemo_c5:promo_c6:illyandlean_c7:valueprop_c8:speak-with-me-conv-scaling,video,productdemo,valueprop,illyandlean,2026-06-01,2026-06-02,2.0,Scaling,influencer – illyandlean – valueprop,video_c2,0.3487814448271352,0.0,,0.014648820682739679,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.9057119421013874,Pause,False,False
120246001466140167,22.95,4471,191,0,0,0.0,0,0.0,tw_meta_standard-aem_ios_tw-en_pros_trial_ongoing_no-disc_scaling,c1:video_c2:video_c3:influencer_c4:productdemo_c5:promo_c6:shasha77_c7:valueprop_c8:speak-with-me-conv-scaling,video,productdemo,valueprop,shasha77,2026-06-01,2026-06-02,2.0,Scaling,influencer – shasha77 – valueprop,video_c2,0.0,0.0,,0.04271974949675688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7426649319235213,Pause,False,False
120246001466150167,10.469999999999999,1831,154,0,0,0.0,0,0.0,tw_meta_standard-aem_ios_tw-en_pros_trial_ongoing_no-disc_scaling,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!howhowhasfriends_c7!valueprop_c8!speak-system-introvert-scaling,,,,,2026-06-01,2026-06-01,1.0,Scaling,influencer – howhowhasfriends – valueprop,na_c2,0.0,0.0,,0.08410704533042053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5574611199832684,Pause,False,False
120246001466160167,14.22,3244,60,0,0,0.0,0,0.0,tw_meta_standard-aem_ios_tw-en_pros_trial_ongoing_no-disc_scaling,c1:video_c2:video_c3:influencer_c4:productdemo_c5:promo_c6:illyandlean_c7:valueprop_c8:speak-with-me-conv-scaling,video,productdemo,valueprop,illyandlean,2026-06-01,2026-06-02,2.0,Scaling,influencer – illyandlean – valueprop,video_c2,0.0,0.0,,0.018495684340320593,0.0,2.0,0.77,79.5,4.0,4.0,2.0,2.0,0.0,0.7160635512002276,Pause,False,False
120246001466170167,197.22,46729,1363,7,0,0.0,0,0.0,tw_meta_standard-aem_ios_tw-en_pros_trial_ongoing_no-disc_scaling,c1:ugc6_c2:video_c3:ugc_c4:problemsolution_c5:ongoing_c6:qing_c7:englishintrovert_c8:na-scaling,video,problemsolution,englishintrovert,qing,2026-06-01,2026-06-02,2.0,Scaling,ugc – qing – englishintrovert,ugc6_c2,0.14979991012005395,0.0,,0.0291681824990905,0.0,2.0,0.77,79.9,38.0,4.0,4.0,0.0,0.0,0.6576250507852004,Pause,False,False
120246001466180167,13.02,3181,44,1,0,0.0,0,0.0,tw_meta_standard-aem_ios_tw-en_pros_trial_ongoing_no-disc_scaling,c1:video_c2:video_c3:influencer_c4:productdemo_c5:promo_c6:atiendai_c7:valueprop_c8:speak-with-me-conv-scaling,video,productdemo,valueprop,atiendai,2026-06-01,2026-06-02,2.0,Scaling,influencer – atiendai – valueprop,video_c2,0.3143665513989311,0.0,,0.013832128261552971,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.8004242354133092,Pause,False,False
120246005436870167,0.01,1,0,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!outcome_c8!plancomparison-1080x1080,,,,,2026-06-01,2026-06-01,1.0,Testing,generic – na – outcome,static_c2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pause,False,False
120246005441450167,214.55,95716,517,5,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!outcome_c8!2200sentences-career-1200x628,,,,,2026-06-01,2026-06-02,2.0,Testing,generic – na – outcome,static_c2,0.0522378703665009,0.0,,0.0054013957958961925,0.0,2.0,0.77,79.5,38.0,4.0,4.0,0.0,0.0,0.29731337909595296,Pause,False,False
120246005442010167,302.26,142908,902,5,2,5.07,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!outcome_c8!3750sentences-career-painpoint-1200x628,,,,,2026-06-01,2026-06-02,2.0,Testing,generic – na – outcome,static_c2,0.03498754443418143,0.013995017773672572,151.13,0.00631175301592633,0.0,2.0,0.78,80.2,14.0,4.0,2.0,0.0,2.0,1.2169028468372218,Pause,False,False
120246005443330167,0.21000000000000002,148,0,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!valueprop_c8!comparecoffee-1200x628,,,,,2026-06-01,2026-06-01,1.0,Testing,generic – na – valueprop,static_c2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pause,False,False
120246191401160167,1708.72,313684,13359,110,22,36.15,3,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1:na_c2:video_c3:influencer_c4:valueprop_c5:ongoing_c6:harryspeaks__c7:speak_company_c8:0601,video,valueprop,speak_company,harryspeaks_,2026-06-01,2026-09-15,34.0,Winning,influencer – harryspeaks,na_c2,0.3506713762895143,0.07013427525790286,77.66909090909091,0.042587444689560196,3.0,25.0,9.18,951.8,242.0,48.0,34.0,8.0,0.0,2.3319234440765935,Phase 1 Winner,True,False
120246191491930167,323.26,86767,1949,21,2,3.23,1,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!na_c2!image_c3!influencer_c4!valueprop_c5!ongoing_c6!charliecareer_c7!valueprop_c8!foreign-company-scenarios-winning,,,,,2026-06-01,2026-06-10,10.0,Winning,influencer –  – valueprop,na_c2,0.2420274989339265,0.023050237993707288,161.63,0.02246245692486775,1.0,2.0,0.78,80.8,44.0,4.0,0.0,4.0,0.0,2.0462779754095433,Phase 1 Winner,True,False
120246191491940167,18.13,5471,153,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1:na_c2:image_c3:influencer_c4:valueprop_c5:ongoing_c6:tantooyu_c7:valueprop_c8:og-post-keep-speaking-winning,image,valueprop,valueprop,tantooyu,2026-06-01,2026-06-21,20.0,Winning,influencer – tantooyu – valueprop,na_c2,0.0,0.0,,0.027965636995064887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1027789752754447,Pause,False,False
120246191491950167,3545.91,615952,11725,180,41,69.05,15,2.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1_ugc_c2_video_c3_ugc_c4_problemsolution_c5_ongoing_c6_ai-gen_c7_painpoint_c8_thefixforenglishbrainfreeze-1direct -winning,,,,,2026-06-01,2026-09-15,82.0,Winning,c1_ugc_c2_video_c3_ugc_c4_problemsolution_c5_ongoing_c6_ai-gen_c7_painpoint_c8_t,Untagged,0.2922305634205263,0.06656362833467544,86.48560975609756,0.01903557420058706,17.0,66.0,25.73,2649.5,397.0,111.0,94.0,10.0,7.0,2.6282455348719,Phase 1 Winner,True,False
120246280866310167,187.92999999999998,186418,624,2,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!problemsolution_c5!ongoing_c6!na_c7!painpoint_c8!notebigcharacter-afraidofspeaking-1080x1080,,,,,2026-06-02,2026-06-25,23.0,Testing,generic – na – painpoint,static_c2,0.01072857771245266,0.0,,0.00334731624628523,0.0,1.0,0.42,43.2,18.0,2.0,2.0,0.0,0.0,0.5144703213019536,Pause,False,False
120246280866870167,167.95,91009,1112,1,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!valueprop_c8!june14daysconfidence-1200x628,,,,,2026-06-02,2026-06-25,22.0,Testing,generic – na – valueprop,static_c2,0.010987924271225922,0.0,,0.012218571789603226,0.0,2.0,0.81,83.8,14.0,4.0,2.0,2.0,0.0,1.0226960471183417,Pause,False,False
120246280870660167,155.13,70140,2118,3,1,2.63,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!testimonial_c5!ongoing_c6!na_c7!testimonial_c8!threadspost-career-confidence-1200x628,,,,,2026-06-02,2026-06-03,2.0,Testing,generic – na – testimonial,static_c2,0.0427715996578272,0.014257199885942401,155.13,0.030196749358426006,0.0,2.0,0.78,80.2,10.0,4.0,2.0,0.0,2.0,2.0102135113123567,Pause,False,False
120246280872770167,165.3,84061,2039,4,1,2.63,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!testimonial_c5!ongoing_c6!na_c7!testimonial_c8!threadspost-career-client-1200x628,,,,,2026-06-02,2026-06-10,9.0,Testing,generic – na – testimonial,static_c2,0.04758449221398746,0.011896123053496865,165.3,0.02425619490608011,0.0,2.0,0.79,81.1,14.0,4.0,4.0,0.0,0.0,2.451049481852862,Pause,False,False
120246280873500167,163.32999999999998,218933,477,2,2,5.49,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!productdemo_c5!ongoing_c6!na_c7!product_c8!magicdictionary-10minsaday-1200x628,,,,,2026-06-02,2026-06-26,25.0,Testing,generic – na – product,static_c2,0.009135214883092086,0.009135214883092086,81.66499999999999,0.002178748749617463,0.0,6.0,2.43,250.7,44.0,8.0,4.0,2.0,0.0,2.984224757832113,Pause,False,False
